temp,humidity,ppm,label quality
35,45,41.57,normal
35,45,42.84,normal
35,45,39.11,normal
35,45,41.57,normal
35,45,40.32,normal
35,45,41.57,normal
35,45,40.32,normal
35,45,40.32,normal
35,45,39.11,normal
35,45,40.32,normal
35,45,39.11,normal
35,45,37.92,normal
35,45,36.76,normal
35,45,36.76,normal
35,45,35.63,normal
35,45,35.63,normal
35,45,36.76,normal
35,45,35.63,normal
35,45,35.63,normal
35,45,34.52,normal
35,45,34.52,normal
35,45,35.63,normal
35,45,35.63,normal
35,45,35.63,normal
35,45,36.76,normal
35,45,36.76,normal
35,45,36.76,normal
35,45,37.92,normal
35,45,35.63,normal
35,45,34.52,normal
35,45,36.76,normal
35,45,34.52,normal
35,45,34.52,normal
35,45,35.63,normal
35,45,34.52,normal
35,45,33.44,normal
35,45,35.63,normal
35,45,34.52,normal
35,45,32.39,normal
35,45,32.39,normal
35,45,33.44,normal
35,45,35.63,normal
35,45,34.52,normal
35,45,35.63,normal
35,45,34.52,normal
35,45,33.44,normal
35,45,33.44,normal
35,45,33.44,normal
35,45,32.39,normal
35,45,31.36,normal
35,45,31.36,normal
35,45,30.36,normal
35,45,29.38,normal
35,45,29.38,normal
35,45,28.43,normal
35,45,30.36,normal
35,45,30.36,normal
35,45,29.38,normal
35,45,29.38,normal
35,45,28.43,normal
35,45,29.38,normal
35,45,29.38,normal
35,45,29.38,normal
35,45,29.38,normal
35,45,30.36,normal
35,45,29.38,normal
35,45,30.36,normal
35,45,29.38,normal
35,45,29.38,normal
35,45,29.38,normal
35,45,30.36,normal
35,45,30.36,normal
35,45,30.36,normal
35,45,30.36,normal
35,45,30.36,normal
35,45,30.36,normal
35,45,30.36,normal
35,45,33.44,normal
35,46,36.76,normal
35,48,40.32,normal
35,49,40.32,normal
35,50,37.92,normal
35,51,37.92,normal
35,51,39.11,normal
35,52,37.92,normal
35,52,39.11,normal
35,51,40.32,normal
35,51,44.15,normal
35,50,48.24,normal
35,50,54.15,normal
35,50,58.94,normal
35,50,64.05,normal
35,50,62.31,normal
35,50,62.31,normal
35,50,62.31,normal
35,49,58.94,normal
35,49,58.94,normal
35,49,58.94,normal
35,49,57.31,normal
35,49,57.31,normal
35,49,57.31,normal
35,49,57.31,normal
35,49,58.94,normal
35,49,55.72,normal
35,49,54.15,normal
35,48,54.15,normal
35,48,52.63,normal
35,48,51.13,normal
35,48,52.63,normal
35,48,51.13,normal
35,48,51.13,normal
35,48,51.13,normal
35,48,49.67,normal
35,48,48.24,normal
35,47,48.24,normal
35,47,48.24,normal
35,47,48.24,normal
35,47,46.85,normal
35,47,45.48,normal
35,47,44.15,normal
35,47,42.84,normal
35,46,42.84,normal
35,46,42.84,normal
35,46,41.57,normal
35,46,41.57,normal
35,46,41.57,normal
35,46,40.32,normal
35,46,40.32,normal
35,46,40.32,normal
35,46,39.11,normal
35,45,40.32,normal
35,45,39.11,normal
35,45,37.92,normal
35,45,37.92,normal
35,45,39.11,normal
35,45,39.11,normal
35,45,36.76,normal
35,45,37.92,normal
35,45,36.76,normal
35,45,37.92,normal
35,45,36.76,normal
35,45,36.76,normal
35,45,37.92,normal
36,45,37.92,normal
36,45,39.11,normal
36,45,37.92,normal
36,45,39.11,normal
36,45,40.32,normal
36,46,48.24,normal
35,48,57.31,normal
35,51,64.05,normal
34,55,64.05,normal
34,54,62.31,normal
33,53,58.94,normal
33,51,54.15,normal
32,50,48.24,healthy
32,47,45.48,healthy
31,46,42.84,healthy
31,44,40.32,healthy
31,43,35.63,healthy
30,42,33.44,healthy
30,41,31.36,healthy
30,40,30.36,healthy
30,38,26.59,healthy
30,37,26.59,healthy
30,37,26.59,healthy
29,37,24.85,healthy
29,37,24.85,healthy
29,37,24.01,healthy
29,36,23.19,healthy
29,36,23.19,healthy
29,36,22.39,healthy
29,36,21.62,healthy
29,36,22.39,healthy
29,35,21.62,healthy
29,35,22.39,healthy
29,35,21.62,healthy
29,35,20.86,healthy
29,34,20.86,healthy
28,34,21.62,healthy
28,34,20.86,healthy
28,34,20.86,healthy
28,34,20.86,healthy
28,34,20.86,healthy
28,34,20.13,healthy
28,34,20.13,healthy
28,34,20.13,healthy
28,34,20.13,healthy
28,34,19.41,healthy
28,34,20.13,healthy
28,33,20.13,healthy
28,33,19.41,healthy
28,33,20.13,healthy
28,33,19.41,healthy
28,33,19.41,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,19.41,healthy
28,33,19.41,healthy
28,33,19.41,healthy
28,33,20.86,healthy
28,37,21.62,healthy
29,36,20.13,healthy
28,36,19.41,healthy
28,35,18.72,healthy
28,35,18.04,healthy
28,35,18.04,healthy
28,34,20.86,healthy
28,34,18.04,healthy
28,34,18.72,healthy
28,34,18.04,healthy
28,33,18.04,healthy
28,33,17.38,healthy
28,33,17.38,healthy
28,33,18.04,healthy
28,33,18.04,healthy
28,33,18.04,healthy
28,33,18.04,healthy
28,33,18.04,healthy
28,33,18.04,healthy
28,33,18.72,healthy
28,33,18.04,healthy
28,33,18.04,healthy
28,33,18.04,healthy
28,33,18.04,healthy
28,33,18.04,healthy
28,33,18.04,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.04,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.04,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.04,healthy
28,33,18.72,healthy
28,33,19.41,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,19.41,healthy
28,33,19.41,healthy
28,33,19.41,healthy
28,33,19.41,healthy
28,33,18.72,healthy
28,33,19.41,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,19.41,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.72,healthy
28,33,18.04,healthy
28,33,18.72,healthy
28,33,13.8,healthy
28,33,18.04,healthy
28,34,20.13,healthy
29,37,20.86,healthy
30,36,21.62,healthy
31,36,22.39,healthy
31,36,23.19,healthy
31,37,23.19,healthy
31,37,24.01,healthy
32,37,24.01,healthy
32,37,25.71,healthy
32,38,25.71,healthy
32,38,26.59,healthy
32,39,27.5,healthy
32,39,27.5,healthy
32,39,28.43,healthy
32,40,29.38,healthy
32,40,29.38,healthy
32,40,31.36,healthy
33,39,32.39,normal
33,40,32.39,normal
33,40,32.39,normal
33,40,32.39,normal
33,40,30.36,normal
33,40,28.43,normal
33,40,28.43,normal
33,40,30.36,normal
33,40,35.63,normal
33,41,31.36,normal
33,41,32.39,normal
33,41,31.36,normal
33,41,32.39,normal
33,41,30.36,normal
33,41,32.39,normal
33,41,31.36,normal
33,41,31.36,normal
33,41,32.39,normal
33,41,33.44,normal
33,41,32.39,normal
33,41,33.44,normal
34,41,32.39,normal
34,41,32.39,normal
34,41,34.52,normal
34,41,34.52,normal
34,41,34.52,normal
34,41,36.76,normal
34,41,35.63,normal
34,41,36.76,normal
34,41,34.52,normal
34,41,35.63,normal
34,41,35.63,normal
34,42,36.76,normal
34,42,39.11,normal
34,42,35.63,normal
34,42,36.76,normal
34,42,36.76,normal
34,42,42.84,normal
34,42,36.76,normal
34,42,35.63,normal
34,42,36.76,normal
34,42,39.11,normal
34,42,37.92,normal
34,42,36.76,normal
34,42,39.11,normal
34,42,39.11,normal
34,42,36.76,normal
34,42,36.76,normal
34,42,35.63,normal
34,42,36.76,normal
34,42,36.76,normal
34,42,35.63,normal
34,42,36.76,normal
34,42,36.76,normal
34,42,36.76,normal
34,42,35.63,normal
34,42,37.92,normal
35,41,36.76,normal
35,41,36.76,normal
35,41,36.76,normal
34,42,36.76,normal
35,41,35.63,normal
35,41,31.36,normal
35,40,28.43,normal
35,40,30.36,normal
35,40,30.36,normal
35,41,31.36,normal
35,41,30.36,normal
35,41,31.36,normal
35,41,31.36,normal
35,41,32.39,normal
35,41,33.44,normal
35,41,32.39,normal
35,41,34.52,normal
35,41,32.39,normal
35,41,33.44,normal
35,41,34.52,normal
35,41,33.44,normal
35,41,35.63,normal
35,41,33.44,normal
35,41,33.44,normal
35,41,33.44,normal
35,41,33.44,normal
35,41,35.63,normal
35,41,35.63,normal
35,41,34.52,normal
35,41,35.63,normal
35,41,37.92,normal
35,41,37.92,normal
35,41,39.11,normal
35,41,37.92,normal
35,41,36.76,normal
35,41,37.92,normal
35,41,36.76,normal
35,42,39.11,normal
35,42,40.32,normal
35,42,39.11,normal
35,42,41.57,normal
35,42,39.11,normal
35,42,39.11,normal
35,42,39.11,normal
35,42,37.92,normal
35,42,40.32,normal
35,42,40.32,normal
35,42,40.32,normal
35,42,40.32,normal
35,42,41.57,normal
35,42,42.84,normal
35,42,41.57,normal
35,42,41.57,normal
36,42,44.15,normal
36,42,42.84,normal
36,42,45.48,normal
36,42,44.15,normal
36,42,45.48,normal
36,42,44.15,normal
36,42,45.48,normal
37,42,40.32,normal
37,41,37.92,normal
38,38,51.13,normal
38,38,33.44,normal
38,41,34.52,normal
36,45,34.52,normal
36,47,33.44,normal
35,47,33.44,normal
34,46,30.36,normal
34,46,29.38,normal
34,45,27.5,normal
33,43,26.59,normal
33,42,24.01,normal
33,41,23.19,normal
33,40,25.71,normal
32,40,21.62,healthy
32,39,20.86,healthy
32,39,20.86,healthy
32,38,20.13,healthy
32,37,19.41,healthy
32,37,19.41,healthy
32,37,19.41,healthy
31,36,18.04,healthy
31,36,18.72,healthy
31,36,18.04,healthy
31,36,17.38,healthy
31,35,18.04,healthy
31,35,18.04,healthy
31,35,18.04,healthy
31,35,18.04,healthy
31,35,18.04,healthy
31,35,18.72,healthy
31,34,18.04,healthy
31,34,22.39,healthy
31,34,18.72,healthy
31,34,18.72,healthy
31,34,18.04,healthy
31,34,18.72,healthy
31,34,17.38,healthy
31,34,18.04,healthy
31,34,18.04,healthy
31,34,18.04,healthy
31,34,18.04,healthy
31,34,21.62,healthy
31,34,18.04,healthy
31,34,18.04,healthy
31,34,17.38,healthy
31,34,18.04,healthy
31,34,21.62,healthy
31,34,18.04,healthy
31,34,18.04,healthy
31,34,18.72,healthy
31,34,18.72,healthy
31,34,19.41,healthy
31,34,19.41,healthy
31,34,18.72,healthy
31,34,18.72,healthy
31,34,19.41,healthy
31,34,18.72,healthy
31,34,18.04,healthy
31,34,18.72,healthy
31,34,18.72,healthy
31,34,18.72,healthy
31,34,18.72,healthy
31,34,18.04,healthy
31,34,18.72,healthy
31,34,18.04,healthy
31,34,18.72,healthy
31,34,18.72,healthy
31,34,18.72,healthy
31,34,18.72,healthy
31,34,18.72,healthy
31,34,19.41,healthy
31,34,19.41,healthy
31,33,19.41,healthy
31,34,19.41,healthy
31,34,18.04,healthy
31,34,19.41,healthy
31,34,22.39,healthy
31,34,18.04,healthy
31,34,18.72,healthy
31,34,18.04,healthy
31,34,19.41,healthy
31,34,18.72,healthy
31,34,19.41,healthy
31,33,19.41,healthy
31,33,18.72,healthy
31,33,18.72,healthy
31,33,18.72,healthy
31,34,18.04,healthy
31,34,18.72,healthy
31,34,18.72,healthy
31,34,18.04,healthy
31,33,18.04,healthy
31,33,21.62,healthy
31,33,18.04,healthy
31,33,18.72,healthy
31,33,19.41,healthy
31,34,19.41,healthy
31,34,18.72,healthy
31,34,18.72,healthy
31,33,18.72,healthy
31,34,19.41,healthy
31,33,20.13,healthy
31,33,22.39,healthy
31,33,22.39,healthy
31,33,19.41,healthy
31,33,19.41,healthy
31,33,20.13,healthy
31,33,19.41,healthy
31,33,19.41,healthy
31,33,18.72,healthy
31,33,20.13,healthy
31,33,19.41,healthy
31,33,19.41,healthy
31,33,20.13,healthy
31,33,20.13,healthy
31,33,20.13,healthy
31,33,20.86,healthy
31,33,20.86,healthy
31,33,20.86,healthy
31,33,20.86,healthy
31,33,24.01,healthy
31,33,20.86,healthy
31,33,20.86,healthy
31,33,22.39,healthy
31,33,20.86,healthy
31,33,20.13,healthy
31,33,20.13,healthy
31,33,20.86,healthy
31,33,20.86,healthy
31,33,20.13,healthy
31,33,20.13,healthy
31,33,20.86,healthy
31,33,22.39,healthy
31,33,19.41,healthy
30,33,19.41,healthy
31,35,20.13,healthy
31,36,19.41,healthy
31,35,19.41,healthy
31,35,20.13,healthy
31,35,19.41,healthy
31,35,19.41,healthy
31,34,19.41,healthy
31,34,18.04,healthy
31,34,18.72,healthy
30,34,18.72,healthy
31,33,18.72,healthy
31,33,18.72,healthy
30,33,18.72,healthy
30,33,20.13,healthy
30,33,19.41,healthy
30,33,18.72,healthy
30,33,18.72,healthy
30,33,19.41,healthy
30,33,20.13,healthy
30,33,20.13,healthy
30,33,19.41,healthy
30,32,18.72,healthy
30,32,19.41,healthy
30,32,19.41,healthy
30,32,20.13,healthy
30,32,19.41,healthy
30,32,21.62,healthy
30,32,21.62,healthy
30,32,18.72,healthy
30,32,18.72,healthy
30,32,18.72,healthy
30,32,19.41,healthy
30,32,18.04,healthy
30,32,18.04,healthy
30,32,21.62,healthy
30,32,18.04,healthy
30,32,20.86,healthy
30,32,18.72,healthy
30,32,18.04,healthy
30,32,18.72,healthy
30,32,18.04,healthy
30,32,18.04,healthy
30,32,18.72,healthy
30,32,18.72,healthy
30,32,18.72,healthy
30,32,18.72,healthy
30,32,18.72,healthy
30,32,18.72,healthy
30,32,18.04,healthy
30,32,18.04,healthy
30,32,18.04,healthy
30,31,18.04,healthy
30,31,18.72,healthy
30,31,17.38,healthy
30,31,17.38,healthy
30,31,17.38,healthy
30,31,17.38,healthy
30,31,17.38,healthy
30,31,18.72,healthy
30,31,18.04,healthy
30,31,17.38,healthy
30,31,18.04,healthy
30,31,17.38,healthy
30,31,18.04,healthy
30,31,17.38,healthy
30,31,18.04,healthy
30,31,17.38,healthy
30,31,18.04,healthy
30,31,18.04,healthy
30,31,20.13,healthy
30,31,17.38,healthy
30,31,18.04,healthy
30,31,17.38,healthy
30,31,17.38,healthy
30,31,17.38,healthy
30,31,18.04,healthy
30,31,18.04,healthy
30,31,18.72,healthy
30,31,18.04,healthy
30,31,18.04,healthy
30,31,18.04,healthy
29,32,18.04,healthy
29,32,18.72,healthy
29,32,20.86,healthy
29,32,18.72,healthy
29,32,18.04,healthy
29,32,18.04,healthy
30,32,18.04,healthy
30,32,18.04,healthy
29,33,18.04,healthy
29,33,18.04,healthy
29,32,18.04,healthy
29,32,18.04,healthy
29,32,17.38,healthy
35,37,12.24,normal
35,37,15.51,normal
36,37,15.51,normal
36,37,18.04,normal
36,37,15.51,normal
36,37,14.93,normal
36,37,15.51,normal
36,37,15.51,normal
36,37,15.51,normal
36,37,15.51,normal
36,37,14.93,normal
36,37,15.51,normal
36,37,15.51,normal
36,37,14.93,normal
36,38,15.51,normal
36,38,15.51,normal
36,38,15.51,normal
36,37,16.12,normal
36,38,16.12,normal
36,38,16.12,normal
36,38,16.12,normal
36,38,16.12,normal
36,38,16.12,normal
36,38,16.74,normal
36,38,16.74,normal
36,38,16.74,normal
36,38,16.74,normal
36,38,16.74,normal
36,38,17.38,normal
36,38,17.38,normal
36,37,17.38,normal
37,37,17.38,normal
37,37,16.74,normal
37,37,16.74,normal
37,37,17.38,normal
37,37,17.38,normal
37,37,17.38,normal
37,37,18.04,normal
37,37,18.04,normal
37,37,18.72,normal
37,37,18.72,normal
37,37,18.04,normal
37,37,19.41,normal
37,37,21.62,normal
37,37,18.72,normal
37,37,18.04,normal
37,37,18.72,normal
37,37,18.72,normal
37,37,18.72,normal
37,37,19.41,normal
37,37,22.39,normal
37,37,19.41,normal
37,36,20.13,normal
37,37,20.13,normal
37,36,19.41,normal
37,37,20.13,normal
38,35,20.13,normal
38,35,20.13,normal
38,35,20.86,normal
38,35,21.62,normal
38,35,20.86,normal
38,35,21.62,normal
38,35,21.62,normal
38,35,21.62,normal
38,35,21.62,normal
38,35,22.39,normal
38,35,21.62,normal
38,35,21.62,normal
38,35,21.62,normal
38,35,21.62,normal
38,35,22.39,normal
38,35,22.39,normal
38,35,22.39,normal
38,35,22.39,normal
38,35,22.39,normal
38,35,23.19,normal
38,35,24.01,normal
38,35,23.19,normal
38,35,23.19,normal
38,35,24.01,normal
38,35,24.01,normal
38,35,24.85,normal
38,35,24.85,normal
38,35,24.85,normal
38,35,26.59,normal
38,35,26.59,normal
38,35,26.59,normal
38,35,27.5,normal
38,35,27.5,normal
38,35,27.5,normal
38,35,28.43,normal
38,36,30.36,normal
38,36,29.38,normal
38,36,30.36,normal
38,36,28.43,normal
38,36,29.38,normal
38,36,29.38,normal
38,36,29.38,normal
38,36,28.43,normal
38,36,30.36,normal
38,36,30.36,normal
38,36,29.38,normal
38,36,30.36,normal
38,36,30.36,normal
38,36,29.38,normal
38,36,30.36,normal
38,36,31.36,normal
38,35,29.38,normal
38,36,29.38,normal
38,36,30.36,normal
38,36,31.36,normal
38,36,32.39,normal
38,36,31.36,normal
38,36,33.44,normal
38,36,31.36,normal
38,36,32.39,normal
38,36,31.36,normal
38,36,33.44,normal
38,36,34.52,normal
38,36,34.52,normal
38,36,36.76,normal
38,36,40.32,normal
38,36,36.76,normal
38,36,36.76,normal
38,36,35.63,normal
38,36,34.52,normal
38,36,34.52,normal
38,36,45.48,normal
38,36,46.85,normal
38,36,39.11,normal
38,36,55.72,normal
38,36,51.13,normal
38,36,35.63,normal
38,36,42.84,normal
38,36,39.11,normal
38,36,37.92,normal
38,36,31.36,normal
38,36,34.52,normal
38,35,27.5,normal
38,35,31.36,normal
38,36,39.11,normal
38,36,45.48,normal
38,36,29.38,normal
38,35,33.44,normal
38,35,37.92,normal
38,35,29.38,normal
38,35,23.19,normal
38,35,21.62,normal
38,35,23.19,normal
38,35,29.38,normal
38,36,30.36,normal
38,36,25.71,normal
38,36,20.86,normal
38,36,28.43,normal
38,36,25.71,normal
38,36,25.71,normal
38,36,24.01,normal
38,36,29.38,normal
38,36,28.43,normal
38,36,26.59,normal
38,36,31.36,normal
38,36,24.85,normal
38,36,28.43,normal
38,36,24.85,normal
38,36,22.39,normal
38,36,18.04,normal
38,36,16.12,normal
38,36,17.38,normal
38,36,16.12,normal
38,36,18.72,normal
38,36,16.12,normal
38,36,15.51,normal
38,36,18.04,normal
38,36,18.72,normal
38,36,27.5,normal
38,36,27.5,normal
38,36,20.13,normal
38,36,20.13,normal
38,36,19.41,normal
38,36,21.62,normal
38,36,22.39,normal
38,36,18.72,normal
38,36,20.13,normal
38,36,19.41,normal
38,36,21.62,normal
38,36,25.71,normal
38,36,28.43,normal
38,37,27.5,normal
38,36,25.71,normal
38,36,26.59,normal
38,36,23.19,normal
38,36,29.38,normal
38,36,34.52,normal
38,36,26.59,normal
38,36,20.13,normal
38,36,19.41,normal
38,37,20.86,normal
38,37,20.86,normal
38,37,18.72,normal
38,37,21.62,normal
38,37,22.39,normal
38,37,21.62,normal
38,37,22.39,normal
38,37,21.62,normal
38,37,22.39,normal
38,37,26.59,normal
38,37,24.01,normal
38,37,20.86,normal
38,37,25.71,normal
38,37,24.85,normal
38,37,24.01,normal
38,37,22.39,normal
38,37,21.62,normal
38,37,26.59,normal
38,37,19.41,normal
38,37,17.38,normal
38,37,16.74,normal
38,37,18.72,normal
38,37,18.72,normal
38,37,16.74,normal
38,37,18.72,normal
38,37,20.86,normal
38,37,17.38,normal
38,37,17.38,normal
38,37,18.04,normal
37,38,19.41,normal
38,37,23.19,normal
38,37,20.13,normal
38,37,18.04,normal
38,38,19.41,normal
38,38,18.04,normal
38,37,18.72,normal
38,38,20.13,normal
38,38,17.38,normal
37,40,25.71,normal
37,40,37.92,normal
36,44,45.48,normal
36,47,52.63,normal
35,49,57.31,normal
35,49,55.72,normal
34,49,95.02,normal
34,46,52.63,normal
33,45,46.85,normal
33,44,48.24,normal
33,42,42.84,normal
33,41,42.84,normal
32,41,41.57,healthy
32,39,37.92,healthy
32,38,37.92,healthy
32,37,35.63,healthy
31,37,35.63,healthy
31,36,34.52,healthy
31,36,33.44,healthy
31,35,34.52,healthy
31,35,33.44,healthy
31,34,32.39,healthy
31,34,32.39,healthy
31,34,32.39,healthy
31,33,32.39,healthy
31,33,32.39,healthy
30,33,32.39,healthy
30,33,32.39,healthy
30,32,32.39,healthy
30,32,33.44,healthy
30,32,32.39,healthy
30,32,31.36,healthy
30,32,32.39,healthy
30,32,31.36,healthy
30,32,32.39,healthy
30,32,31.36,healthy
30,32,31.36,healthy
30,32,32.39,healthy
30,32,32.39,healthy
30,32,33.44,healthy
30,32,31.36,healthy
30,32,31.36,healthy
30,32,31.36,healthy
30,32,29.38,healthy
30,32,30.36,healthy
30,32,30.36,healthy
30,32,30.36,healthy
30,32,31.36,healthy
30,32,29.38,healthy
30,32,29.38,healthy
30,32,29.38,healthy
30,32,30.36,healthy
30,32,29.38,healthy
30,31,34.52,healthy
29,32,31.36,healthy
29,33,29.38,healthy
29,33,31.36,healthy
29,33,30.36,healthy
29,33,30.36,healthy
29,33,30.36,healthy
29,33,30.36,healthy
29,33,30.36,healthy
29,32,30.36,healthy
29,32,30.36,healthy
29,32,31.36,healthy
29,32,32.39,healthy
29,32,31.36,healthy
29,32,32.39,healthy
29,32,32.39,healthy
29,33,33.44,healthy
29,32,32.39,healthy
29,32,32.39,healthy
29,32,32.39,healthy
29,32,32.39,healthy
29,32,32.39,healthy
29,32,32.39,healthy
29,32,35.63,healthy
29,32,29.38,healthy
29,32,31.36,healthy
29,32,31.36,healthy
29,32,31.36,healthy
29,32,30.36,healthy
29,32,30.36,healthy
29,32,31.36,healthy
29,32,31.36,healthy
29,32,30.36,healthy
29,32,33.44,healthy
29,32,33.44,healthy
29,32,34.52,healthy
29,32,32.39,healthy
29,32,32.39,healthy
29,32,32.39,healthy
29,32,32.39,healthy
29,32,30.36,healthy
29,32,31.36,healthy
29,32,31.36,healthy
29,32,31.36,healthy
29,32,31.36,healthy
29,32,30.36,healthy
29,32,29.38,healthy
29,32,29.38,healthy
29,32,27.5,healthy
29,32,26.59,healthy
29,31,26.59,healthy
29,31,26.59,healthy
29,31,26.59,healthy
29,31,30.36,healthy
29,31,25.71,healthy
29,31,26.59,healthy
29,31,25.71,healthy
29,31,25.71,healthy
29,31,25.71,healthy
29,31,24.85,healthy
29,30,24.85,healthy
29,30,24.85,healthy
29,31,24.01,healthy
29,31,24.85,healthy
29,30,24.01,healthy
29,30,24.01,healthy
29,30,24.85,healthy
29,30,24.01,healthy
29,30,24.01,healthy
29,30,24.85,healthy
29,30,24.85,healthy
29,30,24.01,healthy
29,30,25.71,healthy
29,30,25.71,healthy
29,30,24.01,healthy
29,30,23.19,healthy
29,30,24.01,healthy
29,30,24.85,healthy
29,30,23.19,healthy
29,30,24.01,healthy
29,30,24.01,healthy
29,30,24.01,healthy
29,30,24.85,healthy
29,30,24.01,healthy
29,30,23.19,healthy
29,30,24.85,healthy
29,30,24.01,healthy
29,30,24.01,healthy
29,30,24.01,healthy
29,30,24.01,healthy
29,30,24.01,healthy
29,30,23.19,healthy
29,30,24.01,healthy
29,30,23.19,healthy
29,30,22.39,healthy
29,30,22.39,healthy
29,30,22.39,healthy
29,30,25.71,healthy
30,32,25.71,healthy
30,35,26.59,healthy
31,38,25.71,healthy
31,40,26.59,healthy
32,41,26.59,healthy
32,41,26.59,healthy
32,42,26.59,healthy
33,41,25.71,normal
33,41,25.71,normal
33,41,27.5,normal
33,41,28.43,normal
33,41,27.5,normal
33,42,28.43,normal
33,42,28.43,normal
33,42,28.43,normal
34,42,28.43,normal
34,43,29.38,normal
34,43,29.38,normal
34,43,29.38,normal
34,43,29.38,normal
34,43,29.38,normal
34,43,30.36,normal
34,44,31.36,normal
34,44,31.36,normal
34,44,30.36,normal
34,44,30.36,normal
34,44,31.36,normal
34,44,30.36,normal
34,44,31.36,normal
34,44,31.36,normal
34,44,32.39,normal
34,44,32.39,normal
34,44,32.39,normal
34,44,32.39,normal
34,44,33.44,normal
34,44,33.44,normal
34,45,33.44,normal
34,45,33.44,normal
35,44,33.44,normal
35,44,34.52,normal
35,44,34.52,normal
35,44,34.52,normal
35,44,37.92,normal
35,44,36.76,normal
35,44,35.63,normal
35,44,36.76,normal
35,44,37.92,normal
35,44,36.76,normal
35,44,37.92,normal
35,44,36.76,normal
35,44,37.92,normal
35,44,37.92,normal
35,44,40.32,normal
35,44,40.32,normal
35,44,41.57,normal
35,44,41.57,normal
35,44,39.11,normal
35,44,39.11,normal
35,44,40.32,normal
35,44,40.32,normal
35,44,40.32,normal
35,44,44.15,normal
35,44,44.15,normal
35,44,42.84,normal
35,44,49.67,normal
35,44,48.24,normal
35,44,42.84,normal
35,44,42.84,normal
35,44,46.85,normal
35,44,46.85,normal
35,44,45.48,normal
35,44,45.48,normal
35,44,42.84,normal
35,44,44.15,normal
35,44,45.48,normal
35,44,44.15,normal
35,44,44.15,normal
35,44,42.84,normal
35,44,44.15,normal
35,44,46.85,normal
35,44,48.24,normal
35,44,48.24,normal
35,44,58.94,normal
35,44,52.63,normal
35,44,49.67,normal
35,43,62.31,normal
35,44,67.65,normal
35,43,62.31,normal
35,43,64.05,normal
35,43,64.05,normal
35,43,65.83,normal
35,43,69.5,normal
35,43,73.33,normal
35,43,62.31,normal
35,43,71.4,normal
35,43,60.61,normal
35,43,55.72,normal
35,43,62.31,normal
35,43,65.83,normal
35,43,57.31,normal
35,43,57.31,normal
35,43,64.05,normal
35,43,62.31,normal
35,43,58.94,normal
35,43,60.61,normal
35,43,57.31,normal
35,43,73.33,normal
35,43,69.5,normal
35,43,67.65,normal
35,43,65.83,normal
35,43,79.38,normal
35,43,79.38,normal
35,43,64.05,normal
35,43,79.38,normal
35,43,77.32,normal
35,43,67.65,normal
35,43,77.32,normal
35,43,79.38,normal
35,43,64.05,normal
35,43,57.31,normal
35,43,62.31,normal
35,43,81.48,normal
35,43,64.05,normal
35,43,73.33,normal
35,43,51.13,normal
35,43,51.13,normal
35,43,51.13,normal
35,43,52.63,normal
35,43,73.33,normal
35,43,49.67,normal
35,43,48.24,normal
35,43,62.31,normal
35,43,62.31,normal
35,43,55.72,normal
35,43,73.33,normal
35,43,52.63,normal
35,43,58.94,normal
35,43,48.24,normal
35,43,51.13,normal
35,43,57.31,normal
35,43,57.31,normal
35,43,44.15,normal
35,43,44.15,normal
35,43,41.57,normal
35,43,54.15,normal
35,43,46.85,normal
35,43,52.63,normal
35,43,54.15,normal
35,43,58.94,normal
35,43,45.48,normal
35,43,42.84,normal
35,43,44.15,normal
35,43,46.85,normal
35,43,57.31,normal
35,43,65.83,normal
35,43,55.72,normal
35,43,51.13,normal
35,44,48.24,normal
35,44,54.15,normal
35,44,57.31,normal
35,44,49.67,normal
35,44,54.15,normal
35,44,51.13,normal
35,44,60.61,normal
35,44,52.63,normal
35,44,58.94,normal
35,44,69.5,normal
35,44,65.83,normal
35,44,60.61,normal
35,43,55.72,normal
35,44,60.61,normal
35,44,67.65,normal
35,44,73.33,normal
35,44,58.94,normal
35,44,58.94,normal
35,44,67.65,normal
35,44,69.5,normal
35,44,65.83,normal
35,44,71.4,normal
35,44,77.32,normal
35,44,57.31,normal
35,44,49.67,normal
35,44,49.67,normal
35,44,48.24,normal
35,44,67.65,normal
35,44,62.31,normal
35,44,54.15,normal
35,44,67.65,normal
35,44,57.31,normal
35,44,48.24,normal
35,44,45.48,normal
36,44,46.85,normal
36,43,42.84,normal
36,43,45.48,normal
36,43,48.24,normal
36,43,48.24,normal
36,43,51.13,normal
36,43,58.94,normal
36,43,58.94,normal
36,44,60.61,normal
36,44,65.83,normal
36,43,69.5,normal
36,43,60.61,normal
