Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Last Updated,Country Label
ZA,Gert Sibande,Grootdraaidam,"-26.891813, 29.307828",NO2,South Africa,ppm,0.0,2023-04-25T21:30:00+05:30,South Africa
ZA,Gert Sibande,Grootdraaidam,"-26.891813, 29.307828",O3,South Africa,ppm,0.052271,2023-04-25T21:30:00+05:30,South Africa
ZA,Gert Sibande,Embalenhle,"-26.551427, 29.112381",NO,South Africa,ppm,0.000239,2023-04-25T16:30:00+05:30,South Africa
ZA,City of Tshwane,Hammanskraal,"-25.38512, 28.254542",NO,South Africa,ppm,0.044629,2023-04-20T13:30:00+05:30,South Africa
ZA,Buffalo City Metro,Zwelitsha,"-32.88, 27.4",NO,South Africa,ppm,0.015726,2023-03-30T07:30:00+05:30,South Africa
ZA,City of Tshwane,Mamelodi,"-25.716573, 28.3366",CO,South Africa,ppm,0.935,2023-04-18T10:30:00+05:30,South Africa
ZA,City of Tshwane,Mamelodi,"-25.716573, 28.3366",O3,South Africa,ppm,0.0,2022-09-16T05:30:00+05:30,South Africa
ZA,Sekhukhune,Dilokong,"-24.615222, 30.171036",SO2,South Africa,ppm,0.000917,2023-03-31T04:30:00+05:30,South Africa
ZA,uMgungundlovu,Pietermaritzburg - CBD,"-29.602056, 30.380611",CO,South Africa,ppm,0.0,2023-03-30T23:30:00+05:30,South Africa
ZA,Sekhukhune,Dilokong,"-24.615222, 30.171036",CO,South Africa,ppm,1.406,2023-03-30T22:30:00+05:30,South Africa
ZA,Alfred Nzo,Ratanang,"-25.4835077884696, 27.1675392542411",SO2,South Africa,ppm,0.00469,2022-12-22T05:30:00+05:30,South Africa
ZA,City of Tshwane,ISAWS Laboratory,"-25.911128, 28.210444",O3,South Africa,ppm,0.003151,2022-06-13T02:30:00+05:30,South Africa
ZA,Richards Bay,Arboretum,"-28.752435, 32.062646",SO2,Richards Bay,ppm,0.0022,2019-04-04T03:15:00+05:30,South Africa
MX,Celaya,San Juanico,"20.537499999999998, -100.83972222221999",CO,Sinaica Mexico,ppm,0.49,2024-03-08T12:30:00+05:30,Mexico
MX,Juárez,Advance,"31.689722222222, -106.45972222222",O3,Sinaica Mexico,ppm,0.0366513888888889,2024-03-08T10:30:00+05:30,Mexico
MX,Salamanca,DIF,"20.558055555556, -101.20472222221998",NOX,Sinaica Mexico,ppm,0.007305539,2024-03-07T15:30:00+05:30,Mexico
MX,Salamanca,DIF,"20.558055555556, -101.20472222221998",O3,Sinaica Mexico,ppm,0.025410821,2024-03-07T15:30:00+05:30,Mexico
MX,Saltillo,Finanzas,"25.421472222222004, -100.99686111111",O3,Sinaica Mexico,ppm,0.0327239999999999,2024-03-07T14:30:00+05:30,Mexico
MX,Puebla,Universidad Tecnológica de Puebla,"19.071888888888996, -98.151722222222",NOX,Sinaica Mexico,ppm,0.0398063888888889,2024-03-07T04:30:00+05:30,Mexico
MX,Atitalaquia,Centro de Salud,"20.06, -99.22194444444402",O3,Sinaica Mexico,ppm,0.0126427902777778,2024-03-06T20:30:00+05:30,Mexico
MX,Querétaro,Félix Osores,"20.636819444444, -100.46388333333002",O3,Sinaica Mexico,ppm,0.0199699999999999,2024-03-06T20:30:00+05:30,Mexico
MX,Querétaro,Josefa Vergara,"20.565863888889, -100.38918611111",CO,Sinaica Mexico,ppm,1.06,2024-03-06T14:30:00+05:30,Mexico
MX,San Luis Potosí,DIF,"22.13175, -100.97691666667",O3,Sinaica Mexico,ppm,0.038335,2024-03-04T10:30:00+05:30,Mexico
MX,Durango,SRNyMA,"24.026777777777998, -104.69297500000002",SO2,Sinaica Mexico,ppm,0.005795,2024-03-04T10:30:00+05:30,Mexico
MX,Silao de la Victoria,Hospital General,"20.947777777777997, -101.42583333333002",NOX,Sinaica Mexico,ppm,0.0261709,2023-06-21T23:30:00+05:30,Mexico
MX,Coatzacoalcos,Bomberos y Protección Civil Municipal,"18.140805555556, -94.427416666667",O3,Sinaica Mexico,ppm,0.0235,2024-03-02T08:30:00+05:30,Mexico
MX,San Nicolás de los Garza,Universidad,"25.729999999999997, -100.30972222222",SO2,Sinaica Mexico,ppm,0.0067,2024-03-02T00:30:00+05:30,Mexico
MX,Santa Catarina,Santa Catarina,"25.675555555556, -100.46472222221999",NOX,Sinaica Mexico,ppm,0.0769,2024-03-02T00:30:00+05:30,Mexico
MX,García,Misión San Juan,"25.785305555555997, -100.46400000000001",NO,Sinaica Mexico,ppm,0.0059,2024-03-02T00:30:00+05:30,Mexico
MX,Toluca,Ceboruco,"19.260305555556, -99.645722222222",O3,Sinaica Mexico,ppm,0.062,2024-02-26T04:30:00+05:30,Mexico
MX,León,Facultad de Medicina,"21.133333333333, -101.68",NO,Sinaica Mexico,ppm,0.0003256979999999,2024-02-29T02:30:00+05:30,Mexico
MX,San Luis Potosí,Industriales Potosinos Asociados,"22.15125, -100.99611111111",O3,Sinaica Mexico,ppm,0.016589,2024-02-24T21:30:00+05:30,Mexico
MX,Chihuahua,SUR,"28.632775000000002, -106.03886694443999",NO,Sinaica Mexico,ppm,0.0,2024-02-03T08:30:00+05:30,Mexico
MX,JALISCO,Las �guilas,"20.630833, -103.416667",NO2,AirNow,ppm,0.041,2021-11-19T08:30:00+05:30,Mexico
MX,Durango,ITD,"24.034472222222004, -104.64502777778",CO,Sinaica Mexico,ppm,6.2254,2024-01-01T11:30:00+05:30,Mexico
MX,Iztacalco,Iztacalco,"19.384444444444, -99.11777777777799",NO,Sinaica Mexico,ppm,0.042,2023-09-27T20:30:00+05:30,Mexico
MX,Iztapalapa,Santiago Acahualtepec,"19.345609999999997, -99.009380833333",O3,Sinaica Mexico,ppm,0.015,2023-09-27T20:30:00+05:30,Mexico
MX,DISTRITO FEDERAL,Tlahuac,"19.2464, -99.01",O3,AirNow,ppm,0.027,2023-08-30T16:30:00+05:30,Mexico
MX,Mexicali,SPABC14 COBACH,"32.6336, -115.5042",NO2,AirNow,ppm,0.012,2022-08-01T15:30:00+05:30,Mexico
MX,Gómez Palacio,SAGARPA,"25.539138888889, -103.52336111111002",NO2,Sinaica Mexico,ppm,0.011493,2021-09-24T00:30:00+05:30,Mexico
MX,Tepic,Primaria Julián Gascón Mercado,"21.509805555556, -104.91018055555999",O3,Sinaica Mexico,ppm,0.5,2021-09-22T22:30:00+05:30,Mexico
MX,Guadalupe,La Pastora,"25.66833, -100.24833",O3,AirNow,ppm,0.019,2016-11-04T00:30:00+05:30,Mexico
US,Vineland-Millville-Bridgeton,Millville,"39.422272, -75.0252",NO2,AirNow,ppm,0.0,2023-05-31T01:30:00+05:30,United States
US,Grand Rapids-Wyoming,GRAND RAPIDS,"42.984699, -85.671097",SO2,AirNow,ppm,0.0002,2023-05-31T01:30:00+05:30,United States
US,Muskegon-Norton Shores,MUSKEGON,"43.2781, -86.3111",O3,AirNow,ppm,0.066,2023-05-31T01:30:00+05:30,United States
US,UNION,Elizabeth,"40.662388, -74.214813",CO,AirNow,ppm,0.7,2023-05-31T01:30:00+05:30,United States
US,Detroit-Warren-Livonia,ELIZA HOWELL-NR,"42.38599, -83.266319",NO,AirNow,ppm,0.0156,2023-05-31T01:30:00+05:30,United States
US,Detroit-Warren-Livonia,TRINITY,"42.295824, -83.129431",NO2,AirNow,ppm,0.0103,2023-05-31T01:30:00+05:30,United States
US,Champaign-Urbana,Bondville,"40.0519, -88.3724",NO,AirNow,ppm,0.0001,2023-05-31T00:30:00+05:30,United States
US,WARREN,Columbia,"40.924606, -75.067825",NOX,AirNow,ppm,0.014,2023-05-30T22:30:00+05:30,United States
US,Riverton,Riverton Mobile,"43.02421, -108.3637",NO2,AirNow,ppm,0.002,2023-05-30T20:30:00+05:30,United States
US,Casper,Casper Gaseous,"42.82231, -106.36501",NOX,AirNow,ppm,0.0072,2023-05-30T20:30:00+05:30,United States
US,Riverton,South Pass,"42.5275, -108.7203",O3,AirNow,ppm,0.06,2023-05-30T20:30:00+05:30,United States
IL,Rehovot,תחנה:אליקים,"31.78286, 34.7062",SO2,Israel,ppm,0.0005,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:יד אבנר,"31.81847, 34.66911",SO2,Israel,ppm,0.0,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:חוגים,"32.43385, 34.938359999999996",SO2,Israel,ppm,0.0009,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:מבקיעים,"31.82652, 34.68428",CO,Israel,ppm,0.6,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,"תחנה:מודיעין חח""י","32.856675, 35.09155700000001",CO,Israel,ppm,0.3,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:ד.א.כרמל,"32.68114, 35.06984",NO2,Israel,ppm,0.0256,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:ד.א.כרמל,"32.68114, 35.06984",SO2,Israel,ppm,0.0002,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:ק.מלאכי,"31.145019999999995, 34.82837",O3,Israel,ppm,0.003,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:כפר מנחם,"31.72868, 34.83267",O3,Israel,ppm,0.0083,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:אשקלון,"32.47417000000001, 35.05766",O3,Israel,ppm,0.0148,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:שדה יואב,"32.131722, 34.831939",NO2,Israel,ppm,0.0028,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:כ.מהרל,"32.64946, 34.98675",O3,Israel,ppm,0.0151,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:רכבת ההגנה,"31.19889, 34.83775",SO2,Israel,ppm,0.0015,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:הדר,"31.248969999999996, 35.21597",SO2,Israel,ppm,0.0002,2019-04-04T02:30:00+05:30,Israel
JP,Ulsan,伊東市大原２丁目１番１号,"34.966667, 139.100833",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,佐世保市日宇町５２２－１,"33.154167, 129.756111",CO,japan-soramame,ppm,0.4,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,佐倉市山王２－３７－４,"35.680833, 140.220278",CO,japan-soramame,ppm,0.1,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,佐倉市江原新田５４－１,"35.724444, 140.209722",NOX,japan-soramame,ppm,0.011,2023-11-08T00:30:00+05:30,Japan
JP,Ulsan,倉敷市堀南６２１,"34.575833, 133.758889",NO2,japan-soramame,ppm,0.006,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,備前市三石宿上３９３－３,"34.8, 134.275278",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,備前市東片上７０５－２,"34.741667, 134.1975",NOX,japan-soramame,ppm,0.011,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,備前市東片上７０５－２,"34.741667, 134.1975",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,光市花園町２丁目１番１号,"33.971389, 131.932222",NO2,japan-soramame,ppm,0.004,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,八千代市村上３１０３,"35.713056, 140.116667",NO,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,八戸市市川町尻引前山３１－２,"40.557222, 141.451667",NOX,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,八潮市中央１－２－１,"35.819444, 139.8425",NOX,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,加古川市加古川町備後３３２－１,"34.756944, 134.822778",NO2,japan-soramame,ppm,0.006,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,加須市北小浜１０６０－１,"36.131667, 139.608611",NO2,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,北九州市八幡西区筒井町１５－１,"33.858333, 130.762778",SO2,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,北九州市八幡西区黒崎三丁目,"33.862778, 130.768333",NO2,japan-soramame,ppm,0.021,2024-03-10T13:30:00+05:30,Japan
IL,Rehovot,תחנה:נאות הכיכר,"31.771959999999993, 34.627150000000015",CO,Israel,ppm,0.3,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:שפרינצק,"31.805885, 35.078316",CO,Israel,ppm,0.2,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:יד בנימין,"31.8023, 34.82086",SO2,Israel,ppm,0.0002,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:רעננה,"32.1787, 34.88111",NO2,Israel,ppm,0.0285,2019-04-04T02:30:00+05:30,Israel
JP,Ulsan,七尾市小島町二３３－４,"37.045278, 136.961389",NO2,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,三原市宮浦２丁目１－１,"34.398333, 133.071944",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,三原市宮浦２丁目１－１,"34.398333, 133.071944",NOX,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,三原市宮浦２丁目１－１,"34.398333, 133.071944",NO2,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,足立区中央本町１－１７,"35.772222, 139.805556",NO,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,速見郡日出町鷹匠町２４５８－１,"33.365556, 131.530833",NO,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,都窪郡早島町前潟２４０,"34.595, 133.827778",NO2,japan-soramame,ppm,0.005,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,酒田市若浜町１－４０,"38.910833, 139.852222",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,野々市市御経塚5丁目84番地,"36.546389, 136.600833",NO,japan-soramame,ppm,0.009,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,野田市宮崎新田１３７－１,"35.950833, 139.879722",NO,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,釜石市釜石市新町６－５０,"39.265833, 141.845556",SO2,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,鈴鹿市白子駅前6-33,"34.838056, 136.589167",NO,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,長井市高野町２－３－１,"38.110833, 140.034444",SO2,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,長浜市分木町８－５,"35.388611, 136.266944",SO2,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,長生郡一宮町東浪見１５１６－２,"35.344722, 140.383333",SO2,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,長野市篠ノ井会７１６,"36.574444, 138.152222",SO2,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,雲仙市小浜町北本町550,"32.747222, 130.200833",SO2,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,須賀川市大町１０８－１,"37.284167, 140.375556",NOX,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,飯田市追手町２－６７８,"35.511389, 137.831944",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,館山市亀ケ原７５４,"35.018333, 139.883611",NO2,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,高知市介良丙１０００－２,"33.550278, 133.598889",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,高砂市中島２丁目３５９－１,"34.769722, 134.800833",CO,japan-soramame,ppm,0.2,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,鹿児島市谷山中央四丁目４９２７番地,"31.521389, 130.517778",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,神戸市長田区北町３丁目,"34.662222, 135.153889",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,下関市豊浦町大字小串９１番３,"34.171389, 130.934167",NOX,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,世田谷区世田谷４－２１－２７,"35.644444, 139.65555599999996",SO2,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,世田谷区粕谷２－１９,"35.661111, 139.616667",NOX,japan-soramame,ppm,0.006,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,中津市中央町１－５－１６,"33.589167, 131.197222",NO,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,中野区若宮三丁目53番,"35.716667, 139.647222",NO2,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,丹波市柏原町柏原６８８,"35.126111, 135.085278",NOX,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,乙訓郡大山崎町小字茶屋地先,"34.888611, 135.686389",CO,japan-soramame,ppm,0.2,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,京都市伏見区久我東町６０の２,"34.935, 135.735",NO2,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,仙台市太白区山田北前町３６－１,"38.217778, 140.831111",NO2,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
CO,Medellin,"MED-LAYE - Medellín, El Poblado - Tanques La Ye EPM","6.1825418, -75.5506363",O3,Medellin,ppm,0.0143,2024-03-11T09:30:00+05:30,Colombia
CO,Caldas,Carvajal - Sevillana,"4.5958, -74.14855",O3,Bogota,ppm,0.009407776,2022-03-28T04:30:00+05:30,Colombia
CO,Medellin,Usaquen,"4.70939, -74.03199",NO2,Bogota,ppm,0.008344711,2022-04-01T10:30:00+05:30,Colombia
AQ,Punta Arenas,Ciudad Bolivar,"-74.16627777777778, 4.577805599999999",CO,Bogota,ppm,2.105187,2021-02-04T19:30:00+05:30,
AQ,Punta Arenas,Ciudad Bolivar,"-74.16627777777778, 4.577805599999999",NO2,Bogota,ppm,0.05104458,2021-02-04T19:30:00+05:30,
AR,Buenos Aires,CORDOBA,"-34.60441667, -58.39165",CO,Buenos Aires,ppm,0.51,2024-02-23T08:30:00+05:30,Argentina
AU,South East Queensland,Mutdapilly,"-27.752799999999997, 152.6509",O3,Australia - Queensland,ppm,0.03,2024-02-22T13:30:00+05:30,Australia
AU,Adelaide,CBD,"-34.928853, 138.600943",CO,south-australia-epa,ppm,0.1,2024-01-18T09:30:00+05:30,Australia
AU,Geelong,Geelong South,"-38.17356, 144.37030000000001",SO2,Australia - Victoria,ppm,0.0,2023-04-05T02:30:00+05:30,Australia
AU,Sydney East,Randwick,"-33.9333333, 151.2419444",O3,Australia - New South Wales,ppm,0.019,2022-11-23T04:30:00+05:30,Australia
AU,South East Queensland,Mutdapilly,"-27.752799999999997, 152.651",O3,Australia - Queensland,ppm,0.019,2021-12-09T05:30:00+05:30,Australia
AU,Illawarra,Albion Park Sth,"-34.5805556, 150.7816667",CO,Australia - New South Wales,ppm,0.0,2019-12-23T19:30:00+05:30,Australia
CA,ONTARIO,Sarnia,"42.990263, -82.395341",NO2,AirNow,ppm,0.004,2024-03-25T12:30:00+05:30,Canada
CA,ALBERTA,Airdrie,"51.268227, -114.037677",NO,AirNow,ppm,0.0,2024-03-25T12:30:00+05:30,Canada
CA,ALBERTA,Ardrossan,"53.554691, -113.144105",O3,AirNow,ppm,0.037,2024-03-25T10:30:00+05:30,Canada
CA,ALBERTA,AJ Ottewell Communit,"53.53209, -113.32098",O3,AirNow,ppm,0.039,2024-03-25T10:30:00+05:30,Canada
CA,COOK,Thunder Bay,"48.379389, -89.290167",NO2,AirNow,ppm,0.004,2024-03-25T12:30:00+05:30,Canada
CA,ONTARIO,Kitchener,"43.443833, -80.503806",NO,AirNow,ppm,0.0,2024-03-25T12:30:00+05:30,Canada
CA,ONTARIO,Burlington,"43.314603, -79.80277",NOX,AirNow,ppm,0.002,2024-03-25T12:30:00+05:30,Canada
CA,ONTARIO,Parry Sound,"45.3378, -80.0378",O3,AirNow,ppm,0.028,2023-07-14T19:30:00+05:30,Canada
CA,AROOSTOOK,ST LEONARD,"47.1542, -67.8347",O3,AirNow,ppm,0.0,2016-12-27T18:30:00+05:30,Canada
EC,HANCOCK,Carapungo,"-0.09548, -78.44988",SO2,Quito REMMAQ,ppm,3.3098391104,2021-04-29T04:30:00+05:30,Ecuador
BR,São Paulo,Mooca,"-23.54973405, -46.60041665",CO,Sao Paulo CETESB,ppm,0.0,2023-04-05T20:30:00+05:30,Brazil
CA,BRITISH COLUMBIA,Kamloops Federal Bui,"50.67477, -120.33401599999999",NO2,AirNow,ppm,0.0317,2024-03-25T13:30:00+05:30,Canada
CA,ALBERTA,Steeper,"53.1325, -117.09111",SO2,AirNow,ppm,0.0,2024-03-25T13:30:00+05:30,Canada
CA,BRITISH COLUMBIA,Burnaby Mountain,"49.2798, -122.9223",NO,AirNow,ppm,0.0006,2024-03-25T13:30:00+05:30,Canada
CA,BRITISH COLUMBIA,Agassiz,"49.238008, -121.762264",NO2,AirNow,ppm,0.0067,2024-03-25T13:30:00+05:30,Canada
CA,QUEBEC,Charette,"46.4425, -72.8928",O3,AirNow,ppm,0.024,2024-03-25T13:30:00+05:30,Canada
CA,ALBERTA,St Albert,"53.626972, -113.61191699999999",O3,AirNow,ppm,0.038,2024-03-25T13:30:00+05:30,Canada
CA,QUEBEC,Saguenay - Parc Powe,"48.43417, -71.185",O3,AirNow,ppm,0.024,2024-03-25T13:30:00+05:30,Canada
CA,ONTARIO,Algoma,"47.035, -84.3811",O3,AirNow,ppm,0.043,2024-03-25T13:30:00+05:30,Canada
CA,BRITISH COLUMBIA,Vancouver Airport,"49.18639000000001, -123.15221999999997",O3,AirNow,ppm,0.016,2024-03-25T13:30:00+05:30,Canada
CA,BURKE,Estevan,"49.132332999999996, -102.985056",O3,AirNow,ppm,0.03,2024-03-25T13:30:00+05:30,Canada
CA,BRITISH COLUMBIA,Mahon Park,"49.323891, -123.083611",NO,AirNow,ppm,0.0001,2024-03-25T13:30:00+05:30,Canada
CA,BRITISH COLUMBIA,Surrey East,"49.13278, -122.69417000000001",O3,AirNow,ppm,0.021,2024-03-25T13:30:00+05:30,Canada
CA,QUEBEC,Rivi�re-des-Prairies,"45.651722, -73.573896",CO,AirNow,ppm,0.3,2024-03-25T13:30:00+05:30,Canada
CA,ONTARIO,London,"42.974461, -81.200858",O3,AirNow,ppm,0.036,2024-03-25T12:30:00+05:30,Canada
IL,Rehovot,תחנה:נאות הכיכר,"31.771959999999993, 34.627150000000015",O3,Israel,ppm,0.0011,2019-04-04T02:00:00+05:30,Israel
IL,Rehovot,תחנה:יד בנימין,"31.8023, 34.82086",CO,Israel,ppm,0.5,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:גבעת המורה,"32.064336, 34.772514",SO2,Israel,ppm,0.0018,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:באר שבע,"31.801673, 35.098936",CO,Israel,ppm,0.3,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:חדרה,"32.44732, 34.91173",CO,Israel,ppm,0.3,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:ג.עדה,"32.51784, 35.00304",NO2,Israel,ppm,0.0222,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:ק.אתא,"32.06999, 34.841",NO2,Israel,ppm,0.0326,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:אשקלון,"31.659499999999998, 34.56975",O3,Israel,ppm,0.0149,2019-04-04T02:15:00+05:30,Israel
IL,Rehovot,תחנה:לוזית,"32.814143, 35.077715000000005",CO,Israel,ppm,0.7,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:עפולה,"31.25674, 34.78132",CO,Israel,ppm,0.7,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:יד אבנר,"31.75709, 35.21741",CO,Israel,ppm,0.3,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:ניידת1,"31.903918999999995, 34.896092",NO2,Israel,ppm,0.0069,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:המעפיל,"31.686100000000003, 34.63618",CO,Israel,ppm,0.4,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:ניידת נתניה,"31.899120000000003, 34.81562",SO2,Israel,ppm,0.0,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:חבל יבנה,"32.06181, 34.77656000000001",NO2,Israel,ppm,0.0116,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:אשלים,"31.015319999999996, 35.35331",NO2,Israel,ppm,0.0232,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:אשדוד,"32.789809999999996, 35.00925999999999",O3,Israel,ppm,0.0091,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:ברקאי,"31.818809999999996, 34.72049",SO2,Israel,ppm,0.0027,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:אשקלון דרום,"31.65374, 34.55075",O3,Israel,ppm,0.0148,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,"תחנה:מודיעין חח""י","32.81644, 35.00167",SO2,Israel,ppm,0.0005,2019-04-04T02:30:00+05:30,Israel
IL,Rehovot,תחנה:ארז,"31.56193, 34.56336",SO2,Israel,ppm,0.0,2019-04-04T02:30:00+05:30,Israel
JO,Rehovot,תחנה:איינשטין,"29.531814, 34.939443",NO2,Israel,ppm,0.0105,2019-04-04T02:30:00+05:30,Jordan
JP,Ulsan,三島市北田町４－４７,"35.118611, 138.918611",NO,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,関市西本郷通４丁目２番９号,"35.492222, 136.917778",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,阿南市那賀川町黒地７０３－３,"33.959444, 134.643333",SO2,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,静岡市清水区庵原町９７－２,"35.043889, 138.4725",NOX,japan-soramame,ppm,0.015,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,韮崎市本町４丁目２－４,"35.700278, 138.456944",NOX,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,須崎市押岡字山下,"33.399444, 133.320833",SO2,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,須賀川市大町１０８－１,"37.284167, 140.375556",NO2,japan-soramame,ppm,0.002,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,高岡市伏木東一宮１－６,"36.792222, 137.057778",SO2,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,鴻巣市中央１－１,"36.0625, 139.524444",SO2,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,阿南市椿町浜１４,"33.828333, 134.681667",NO,japan-soramame,ppm,0.0,2024-03-10T13:30:00+05:30,Japan
JP,Ulsan,防府市岡村町２－１,"34.048333, 131.568611",NO,japan-soramame,ppm,0.001,2024-03-10T13:30:00+05:30,Japan
